Zipcode,Type,State,County,Population,Unemployment Rate,Rate of people with no education
20147,STANDARD,VA,Loudoun County,61983.0,1.8553474339738316,0.39365632512140425
20148,STANDARD,VA,Loudoun County,38831.0,1.6661945352939662,0.23692410702789007
20151,STANDARD,VA,Fairfax County,22203.0,4.868711435391614,0.8377246318065127
20152,STANDARD,VA,Loudoun County,28574.0,1.910828025477707,0.44795968362847344
20155,STANDARD,VA,Prince William County,32716.0,1.9195500672453845,0.3698496148673432
20158,STANDARD,VA,Loudoun County,4219.0,0.8295804693055226,0.0711068973690448
20164,STANDARD,VA,Loudoun County,39222.0,2.827494773341492,1.9682831064198665
20165,STANDARD,VA,Loudoun County,33519.0,1.8109132134013544,0.5429756257644918
20166,STANDARD,VA,Loudoun County,10150.0,3.5369458128078817,2.0492610837438425
20169,STANDARD,VA,Prince William County,22604.0,2.2119978764820387,0.26101574942488054
20170,STANDARD,VA,Fairfax County,42818.0,3.321033210332103,1.12569480125181
20171,STANDARD,VA,Fairfax County,49067.0,2.3416960482605416,0.9130372755619867
20175,STANDARD,VA,Loudoun County,31288.0,2.077473791869087,0.25568908207619534
20176,STANDARD,VA,Loudoun County,50629.0,2.89359853048648,0.8019119476979597
20180,STANDARD,VA,Loudoun County,6535.0,1.4690130068859986,0.18362662586074982
20181,STANDARD,VA,Prince William County,7959.0,2.399798969719814,0.5151400929765045
20184,STANDARD,VA,Fauquier County,541.0,4.066543438077634,3.6968576709796674
20186,STANDARD,VA,Fauquier County,14713.0,2.4128321892204174,0.9923197172568476
20187,STANDARD,VA,Fauquier County,16511.0,2.5740415480588696,0.5329780146568954
20190,STANDARD,VA,Fairfax County,18445.0,2.325833559230144,0.42830035239902414
20191,STANDARD,VA,Fairfax County,29362.0,2.949390368503508,0.5619508207887746
20194,STANDARD,VA,Fairfax County,13635.0,1.9801980198019802,0.0
20197,STANDARD,VA,Loudoun County,1738.0,4.31530494821634,0.0
20198,STANDARD,VA,Fauquier County,2262.0,1.1052166224580018,0.7515473032714411
20202,UNIQUE,DC,District of Columbia,0.0,,
20204,UNIQUE,DC,District of Columbia,0.0,,
20228,UNIQUE,DC,District of Columbia,0.0,,
20230,UNIQUE,DC,District of Columbia,0.0,,
20240,UNIQUE,DC,District of Columbia,0.0,,
20245,UNIQUE,DC,District of Columbia,0.0,,
20260,STANDARD,DC,District of Columbia,0.0,,
20307,UNIQUE,DC,District of Columbia,299.0,0.0,0.0
20317,UNIQUE,DC,District of Columbia,482.0,0.0,3.7344398340248963
20319,UNIQUE,DC,District of Columbia,89.0,0.0,0.0
20373,UNIQUE,DC,District of Columbia,141.0,0.0,0.0
20390,UNIQUE,DC,District of Columbia,485.0,0.0,0.0
20405,UNIQUE,DC,District of Columbia,0.0,,
20418,UNIQUE,DC,District of Columbia,0.0,,
20427,UNIQUE,DC,District of Columbia,0.0,,
20506,UNIQUE,DC,District of Columbia,0.0,,
20510,UNIQUE,DC,District of Columbia,0.0,,
20520,UNIQUE,DC,District of Columbia,0.0,,
20535,UNIQUE,DC,District of Columbia,0.0,,
20540,UNIQUE,DC,District of Columbia,0.0,,
20551,UNIQUE,DC,District of Columbia,0.0,,
20553,UNIQUE,DC,District of Columbia,0.0,,
20560,UNIQUE,DC,District of Columbia,0.0,,
20565,UNIQUE,DC,District of Columbia,0.0,,
20566,UNIQUE,DC,District of Columbia,0.0,,
20593,UNIQUE,DC,District of Columbia,0.0,,
20601,STANDARD,MD,Charles County,25028.0,3.300303659900911,0.2277449256832348
20602,STANDARD,MD,Charles County,26708.0,4.088662573011832,0.8574209974539464
20603,STANDARD,MD,Charles County,31784.0,3.580417820286937,0.16360432922225018
20606,STANDARD,MD,St. Mary's County,443.0,5.8690744920993225,0.0
20607,STANDARD,MD,Prince George's County,10639.0,4.511702227652975,0.4229720838424664
20608,STANDARD,MD,Prince George's County,806.0,8.560794044665013,0.8684863523573201
20609,STANDARD,MD,St. Mary's County,1111.0,0.6300630063006301,1.3501350135013501
20611,STANDARD,MD,Charles County,1197.0,0.835421888053467,0.0
20612,PO BOX,MD,Charles County,473.0,0.0,0.0
20613,STANDARD,MD,Prince George's County,14606.0,3.854580309461865,0.46556209776804053
20615,STANDARD,MD,Calvert County,460.0,14.565217391304348,0.0
20616,STANDARD,MD,Charles County,6014.0,3.076155636847356,0.34918523445294314
20617,STANDARD,MD,Charles County,932.0,4.935622317596566,0.0
20618,STANDARD,MD,St. Mary's County,794.0,0.0,0.0
20619,STANDARD,MD,St. Mary's County,11447.0,1.5637284878134008,0.0
20620,STANDARD,MD,St. Mary's County,1218.0,1.1494252873563218,5.008210180623974
20621,STANDARD,MD,St. Mary's County,1118.0,2.7728085867620753,0.0
20622,STANDARD,MD,Charles County,5319.0,1.7108479037413047,0.0
20623,STANDARD,MD,Prince George's County,3041.0,1.5784281486353173,0.19730351857941467
20624,STANDARD,MD,St. Mary's County,1206.0,2.2388059701492535,0.0
20625,PO BOX,MD,Charles County,703.0,0.9957325746799431,0.0
20626,STANDARD,MD,St. Mary's County,267.0,0.0,0.0
20628,STANDARD,MD,St. Mary's County,210.0,0.0,0.0
20629,PO BOX,MD,Calvert County,180.0,0.0,0.0
20630,STANDARD,MD,St. Mary's County,376.0,0.0,0.0
20632,STANDARD,MD,Charles County,290.0,2.413793103448276,0.0
20634,STANDARD,MD,St. Mary's County,6871.0,4.628147285693494,0.0
20636,STANDARD,MD,St. Mary's County,10096.0,3.1497622820919178,0.0
20637,STANDARD,MD,Charles County,5247.0,2.649132837812083,0.3239946636173051
20639,STANDARD,MD,Calvert County,15034.0,3.8047093255288016,0.06651589729945456
20640,STANDARD,MD,Charles County,11137.0,3.9687528059621084,0.35018407111430366
20645,STANDARD,MD,Charles County,1031.0,3.588748787584869,1.2609117361784674
20646,STANDARD,MD,Charles County,18615.0,2.164920762825678,0.284716626376578
20650,STANDARD,MD,St. Mary's County,14030.0,1.7320028510334997,0.6699928724162509
20653,STANDARD,MD,St. Mary's County,24344.0,2.6125534012487677,0.7229707525468287
20657,STANDARD,MD,Calvert County,19525.0,5.469910371318822,0.12804097311139565
20658,STANDARD,MD,Charles County,1196.0,6.438127090301004,0.8361204013377926
20659,STANDARD,MD,St. Mary's County,24656.0,2.2631408176508763,0.30418559377027904
20660,PO BOX,MD,St. Mary's County,25.0,0.0,0.0
20662,STANDARD,MD,Charles County,3262.0,5.518087063151441,1.471489883507051
20664,STANDARD,MD,Charles County,2905.0,2.3407917383820998,1.8244406196213425
20667,STANDARD,MD,St. Mary's County,508.0,0.0,0.0
20670,STANDARD,MD,St. Mary's County,1488.0,1.3440860215053763,0.13440860215053763
20674,STANDARD,MD,St. Mary's County,723.0,5.394190871369295,2.074688796680498
20675,STANDARD,MD,Charles County,1563.0,4.030710172744722,0.0
20676,STANDARD,MD,Calvert County,4419.0,2.828694274722788,0.04525910839556461
20677,STANDARD,MD,Charles County,2487.0,3.65902694008846,1.4475271411338964
20678,STANDARD,MD,Calvert County,12163.0,4.637013894598372,0.5919592205870262
20680,STANDARD,MD,St. Mary's County,1361.0,3.159441587068332,0.0
20684,STANDARD,MD,St. Mary's County,1443.0,8.662508662508662,0.0
20685,STANDARD,MD,Calvert County,6342.0,4.005045726900032,0.1261431725007884
20686,PO BOX,MD,St. Mary's County,1720.0,1.1627906976744187,0.0
20687,STANDARD,MD,St. Mary's County,367.0,4.632152588555858,4.632152588555858
20688,STANDARD,MD,Calvert County,1653.0,0.12099213551119177,0.6654567453115547
20689,STANDARD,MD,Calvert County,1481.0,1.350438892640108,1.6205266711681297
20690,STANDARD,MD,St. Mary's County,622.0,3.536977491961415,2.733118971061093
20692,STANDARD,MD,St. Mary's County,1641.0,3.2297379646556976,0.0
20693,STANDARD,MD,Charles County,1299.0,1.6936104695919938,0.0
20695,STANDARD,MD,Charles County,5661.0,3.391626921038686,0.0
20701,STANDARD,MD,Howard County,0.0,,
20705,STANDARD,MD,Prince George's County,27305.0,5.002746749679546,1.5821278154184215
20706,STANDARD,MD,Prince George's County,39718.0,4.343118988871544,0.9617805528979304
20707,STANDARD,MD,Prince George's County,32362.0,3.760583400284284,0.6674494777825846
20708,STANDARD,MD,Prince George's County,26196.0,3.443273782256833,0.7901969766376546
20710,STANDARD,MD,Prince George's County,9690.0,5.015479876160991,2.4251805985552117
20711,STANDARD,MD,Anne Arundel County,6535.0,4.7130833970925785,0.44376434583014535
20712,STANDARD,MD,Prince George's County,9146.0,5.412202055543407,1.169910343319484
20714,STANDARD,MD,Calvert County,4394.0,7.897132453345471,0.15930814747382796
20715,STANDARD,MD,Prince George's County,26627.0,4.536748413264731,0.33800277913396176
20716,STANDARD,MD,Prince George's County,21860.0,5.0137236962488565,0.31564501372369624
20720,STANDARD,MD,Prince George's County,21865.0,2.9453464440887265,0.3064257946489824
20721,STANDARD,MD,Prince George's County,27718.0,5.8229309473988025,0.6241431560718667
20722,STANDARD,MD,Prince George's County,5966.0,4.207173985920215,1.810258129399933
20723,STANDARD,MD,Howard County,32129.0,3.050203865666532,0.690964549161194
20724,STANDARD,MD,Anne Arundel County,17060.0,4.624853458382181,1.447831184056272
20732,STANDARD,MD,Calvert County,9973.0,4.2113707008924095,0.32086633911561213
20733,STANDARD,MD,Anne Arundel County,2799.0,2.2508038585209005,0.0
20735,STANDARD,MD,Prince George's County,38610.0,5.265475265475265,0.17871017871017872
20736,STANDARD,MD,Calvert County,9947.0,2.0408163265306123,0.38202473107469587
20737,STANDARD,MD,Prince George's County,21720.0,4.21731123388582,2.6841620626151013
20740,STANDARD,MD,Prince George's County,31152.0,4.497303543913714,0.7800462249614792
20742,UNIQUE,MD,Prince George's County,6759.0,0.7693445776002367,0.0
20743,STANDARD,MD,Prince George's County,38828.0,7.934995364170186,0.8936849696095601
20744,STANDARD,MD,Prince George's County,51759.0,5.61641453660233,0.6549585579319539
20745,STANDARD,MD,Prince George's County,29145.0,8.474867044089896,0.5180991593755361
20746,STANDARD,MD,Prince George's County,27196.0,4.732313575525812,0.7574643329901456
20747,STANDARD,MD,Prince George's County,37800.0,6.555555555555555,0.30952380952380953
20748,STANDARD,MD,Prince George's County,38236.0,5.437284234752589,0.6198347107438017
20751,STANDARD,MD,Anne Arundel County,2327.0,3.1800601633003867,0.0
20754,STANDARD,MD,Calvert County,6616.0,3.0078597339782345,0.13603385731559856
20755,STANDARD,MD,Anne Arundel County,10137.0,2.4958074380980566,0.17756732761171945
20758,STANDARD,MD,Anne Arundel County,488.0,6.967213114754099,4.30327868852459
20759,STANDARD,MD,Howard County,4250.0,2.164705882352941,0.6823529411764706
20762,STANDARD,MD,Prince George's County,3226.0,2.138871667699938,0.402975821450713
20763,STANDARD,MD,Howard County,2101.0,4.854831032841504,0.7615421227986673
20764,STANDARD,MD,Anne Arundel County,4801.0,4.290772755675901,0.666527806706936
20765,PO BOX,MD,Anne Arundel County,479.0,17.11899791231733,1.6701461377870563
20769,STANDARD,MD,Prince George's County,6619.0,5.046079468197613,0.0
20770,STANDARD,MD,Prince George's County,25954.0,4.199737997996455,0.8900362179240194
20772,STANDARD,MD,Prince George's County,44836.0,3.8897314657864217,0.32563118922294587
20774,STANDARD,MD,Prince George's County,44796.0,4.34413786945263,0.439771408161443
20776,STANDARD,MD,Anne Arundel County,3344.0,0.6279904306220095,1.1961722488038278
20777,STANDARD,MD,Howard County,3719.0,3.119118042484539,0.0
20778,STANDARD,MD,Anne Arundel County,1909.0,3.352540597171294,0.0
20779,STANDARD,MD,Anne Arundel County,1169.0,3.4217279726261762,0.0
20781,STANDARD,MD,Prince George's County,11493.0,3.1236404768119725,2.0795266684068565
20782,STANDARD,MD,Prince George's County,33896.0,4.248288883644088,2.079891432617418
20783,STANDARD,MD,Prince George's County,48590.0,4.009055361185429,3.529532825684297
20784,STANDARD,MD,Prince George's County,30306.0,7.041509932026662,1.537649310367584
20785,STANDARD,MD,Prince George's County,36592.0,5.080345430695234,0.7078049846961084
20794,STANDARD,MD,Howard County,14510.0,2.929014472777395,0.13094417643004824
20812,STANDARD,MD,Montgomery County,286.0,1.7482517482517483,0.0
20814,STANDARD,MD,Montgomery County,28241.0,2.1812258772706348,0.20183421266952303
20815,STANDARD,MD,Montgomery County,30009.0,1.599520143956813,0.26325435702622546
20816,STANDARD,MD,Montgomery County,16581.0,1.9962607804113142,0.12061998673180147
20817,STANDARD,MD,Montgomery County,36164.0,1.9881650259927,0.36223869041035284
20818,STANDARD,MD,Montgomery County,2056.0,2.3346303501945527,2.0428015564202333
20832,STANDARD,MD,Montgomery County,26151.0,1.9425643378838284,0.8259722381553287
20833,STANDARD,MD,Montgomery County,7638.0,3.7837130138779784,0.43205027494108406
20837,STANDARD,MD,Montgomery County,6046.0,2.3486602712537215,0.0
20838,STANDARD,MD,Montgomery County,247.0,0.0,0.0
20839,STANDARD,MD,Montgomery County,64.0,0.0,0.0
20841,STANDARD,MD,Montgomery County,11467.0,2.607482340629633,0.6714921077875643
20842,STANDARD,MD,Montgomery County,1634.0,6.05875152998776,0.6119951040391677
20850,STANDARD,MD,Montgomery County,47184.0,3.073075618853849,0.6294506612410987
20851,STANDARD,MD,Montgomery County,14930.0,4.78231748158071,1.1788345612860014
20852,STANDARD,MD,Montgomery County,45962.0,3.122144380140116,0.6722945041556068
20853,STANDARD,MD,Montgomery County,30336.0,2.867879746835443,1.0977056962025316
20854,STANDARD,MD,Montgomery County,50494.0,1.831900819899394,0.20596506515625618
20855,STANDARD,MD,Montgomery County,14686.0,3.2411820781696856,0.2927958600027237
20860,STANDARD,MD,Montgomery County,2566.0,5.027279812938426,0.818394388152767
20861,STANDARD,MD,Montgomery County,1848.0,3.0844155844155843,0.0
20862,STANDARD,MD,Montgomery County,260.0,5.0,0.0
20866,STANDARD,MD,Montgomery County,13959.0,6.017623038899635,1.4256035532631277
20868,STANDARD,MD,Montgomery County,1012.0,1.7786561264822134,0.0
20871,STANDARD,MD,Montgomery County,16795.0,2.316165525454004,0.8573980351295029
20872,STANDARD,MD,Montgomery County,13016.0,2.804240934234788,0.860479409956976
20874,STANDARD,MD,Montgomery County,59202.0,3.7363602580993884,0.7229485490355055
20876,STANDARD,MD,Montgomery County,26423.0,3.209325209098134,1.09752866820573
20877,STANDARD,MD,Montgomery County,36724.0,4.310532621718767,2.0340921468249644
20878,STANDARD,MD,Montgomery County,64890.0,2.6013253197719215,0.5686546463245492
20879,STANDARD,MD,Montgomery County,25584.0,3.9712320200125077,1.016260162601626
20880,PO BOX,MD,Montgomery County,535.0,2.4299065420560746,0.0
20882,STANDARD,MD,Montgomery County,14253.0,2.483687644706378,0.028064267171823476
20886,STANDARD,MD,Montgomery County,34752.0,3.260244014732965,1.3438075506445673
20895,STANDARD,MD,Montgomery County,19494.0,2.6982661331691804,0.8207653637016518
20896,PO BOX,MD,Montgomery County,919.0,2.720348204570185,0.0
20899,UNIQUE,MD,Montgomery County,127.0,7.086614173228346,0.0
20901,STANDARD,MD,Montgomery County,36280.0,3.754134509371555,1.49393605292172
20902,STANDARD,MD,Montgomery County,51960.0,4.661277906081601,1.741724403387221
20903,STANDARD,MD,Montgomery County,25835.0,6.332494677762725,3.622992065028063
20904,STANDARD,MD,Montgomery County,55623.0,4.994336875033709,1.3501609046617407
20905,STANDARD,MD,Montgomery County,18308.0,3.2335590998470614,0.8575486126283592
20906,STANDARD,MD,Montgomery County,69820.0,4.4099112002291605,2.2314523059295333
20910,STANDARD,MD,Montgomery County,40707.0,3.8617436804480803,0.38568305205492914
20912,STANDARD,MD,Montgomery County,26098.0,5.038700283546632,2.0039849796919302
21001,STANDARD,MD,Harford County,23520.0,4.502551020408164,0.4379251700680272
21005,STANDARD,MD,Harford County,2351.0,4.721395150999575,0.0
21009,STANDARD,MD,Harford County,29796.0,3.7051953282319774,0.2919855014095852
21010,STANDARD,MD,Harford County,184.0,0.0,0.0
21012,STANDARD,MD,Anne Arundel County,20860.0,2.63183125599233,0.2636625119846596
21013,STANDARD,MD,Baltimore County,5121.0,2.6166764303846906,0.0
21014,STANDARD,MD,Harford County,36124.0,2.247813088251578,0.32388439818403275
21015,STANDARD,MD,Harford County,28146.0,2.9204860370923043,0.4831947701271939
21017,STANDARD,MD,Harford County,7180.0,3.1894150417827296,0.23676880222841226
21028,STANDARD,MD,Harford County,3573.0,3.3025468793730757,0.6437167646235656
21029,STANDARD,MD,Howard County,11802.0,1.78783257075072,0.27114048466361634
21030,STANDARD,MD,Baltimore County,24736.0,2.7813712807244504,0.3395860284605433
21031,STANDARD,MD,Baltimore County,0.0,,
21032,STANDARD,MD,Anne Arundel County,9365.0,3.374265883609183,0.10678056593699947
21034,STANDARD,MD,Harford County,3235.0,4.204018547140649,2.2256568778979906
21035,STANDARD,MD,Anne Arundel County,8352.0,1.8917624521072798,0.04789272030651341
21036,STANDARD,MD,Howard County,2327.0,1.461108723678556,0.042973785990545764
21037,STANDARD,MD,Anne Arundel County,20994.0,2.46260836429456,0.13813470515385348
21040,STANDARD,MD,Harford County,24587.0,5.917761418635864,0.33350957823239924
21042,STANDARD,MD,Howard County,39508.0,1.9185987648071277,0.2758934899260909
21043,STANDARD,MD,Howard County,44661.0,2.1517655224916594,0.6538142898725958
21044,STANDARD,MD,Howard County,42123.0,3.297485934050281,0.10682999786340004
21045,STANDARD,MD,Howard County,40433.0,3.8532881557143916,0.47733287166423466
21046,STANDARD,MD,Howard County,16143.0,3.5309422040512914,0.11150343802267236
21047,STANDARD,MD,Harford County,12067.0,1.4999585646805338,0.13259302229220188
21048,STANDARD,MD,Carroll County,10703.0,2.700177520321405,0.01868634962160142
21050,STANDARD,MD,Harford County,18601.0,2.2579431213375627,0.20429009193054137
21051,STANDARD,MD,Baltimore County,296.0,2.364864864864865,0.0
21052,PO BOX,MD,Baltimore County,308.0,20.454545454545453,0.0
21053,STANDARD,MD,Baltimore County,3284.0,3.745432399512789,0.030450669914738125
21054,STANDARD,MD,Anne Arundel County,9808.0,2.1818923327895594,0.3568515497553018
21056,PO BOX,MD,Anne Arundel County,187.0,0.0,0.0
21057,STANDARD,MD,Baltimore County,3881.0,2.2159237309971656,0.18036588508116466
21060,STANDARD,MD,Anne Arundel County,32130.0,4.344849050731404,0.8496732026143791
21061,STANDARD,MD,Anne Arundel County,54878.0,4.369692773060243,0.528444914173257
21071,PO BOX,MD,Baltimore County,615.0,4.390243902439025,0.0
21074,STANDARD,MD,Carroll County,14864.0,2.381593110871905,0.5516684607104413
21075,STANDARD,MD,Howard County,29874.0,3.193412331793533,0.726384146749682
21076,STANDARD,MD,Anne Arundel County,15032.0,2.5412453432676956,0.2727514635444385
21077,STANDARD,MD,Anne Arundel County,282.0,0.0,0.0
21078,STANDARD,MD,Harford County,18481.0,4.837400573562037,0.8549320924192414
21082,STANDARD,MD,Baltimore County,397.0,0.0,0.0
21084,STANDARD,MD,Harford County,7287.0,2.8543982434472346,0.0
21085,STANDARD,MD,Harford County,16209.0,3.9052378308347215,0.9069035720895798
21087,STANDARD,MD,Baltimore County,5476.0,2.355734112490869,0.12783053323593865
21090,STANDARD,MD,Anne Arundel County,10288.0,3.052099533437014,0.6998444790046656
21093,STANDARD,MD,Baltimore County,37397.0,2.4440463138754445,0.2941412412760382
21102,STANDARD,MD,Carroll County,10810.0,3.885291396854764,0.28677150786308975
21104,STANDARD,MD,Carroll County,4958.0,1.6942315449778136,0.0
21105,PO BOX,MD,Baltimore County,19.0,0.0,0.0
21108,STANDARD,MD,Anne Arundel County,18183.0,2.694824836385635,0.2639828411153275
21111,STANDARD,MD,Baltimore County,4065.0,3.5670356703567037,0.0
21113,STANDARD,MD,Anne Arundel County,32025.0,3.050741608118657,0.1717408274785324
21114,STANDARD,MD,Anne Arundel County,26209.0,2.632683429356328,0.228928993857072
21117,STANDARD,MD,Baltimore County,59435.0,2.9864557920417263,0.44754774122991503
21120,STANDARD,MD,Baltimore County,7447.0,2.094803276487176,0.14771048744460857
21122,STANDARD,MD,Anne Arundel County,61133.0,3.579081674382085,0.5267204292280765
21128,STANDARD,MD,Baltimore County,14211.0,1.7662374217155725,0.23221448173949757
21130,PO BOX,MD,Harford County,234.0,3.8461538461538463,0.0
21131,STANDARD,MD,Baltimore County,7239.0,1.2156375189943363,0.0
21132,STANDARD,MD,Harford County,2698.0,1.1860637509266123,0.3335804299481097
21133,STANDARD,MD,Baltimore County,32182.0,4.1141010502765525,0.7022559194580822
21136,STANDARD,MD,Baltimore County,33328.0,3.633581373019683,0.7111137782045127
21140,STANDARD,MD,Anne Arundel County,3222.0,2.8864059590316575,0.6207324643078833
21144,STANDARD,MD,Anne Arundel County,34008.0,4.084333098094566,0.42048929663608564
21146,STANDARD,MD,Anne Arundel County,27180.0,2.4944812362030904,0.15084621044885946
21152,STANDARD,MD,Baltimore County,5905.0,2.6756985605419135,0.18628281117696868
21153,PO BOX,MD,Baltimore County,386.0,1.2953367875647668,0.0
21154,STANDARD,MD,Harford County,6120.0,1.9444444444444444,1.0947712418300655
21155,STANDARD,MD,Baltimore County,2712.0,3.3185840707964602,0.0
21156,STANDARD,MD,Baltimore County,365.0,0.0,0.0
21157,STANDARD,MD,Carroll County,36732.0,3.247849286725471,0.24229554611782642
21158,STANDARD,MD,Carroll County,20843.0,2.2117737369860384,0.801228230101233
21160,STANDARD,MD,Harford County,2655.0,3.615819209039548,0.0
21161,STANDARD,MD,Harford County,5308.0,2.185380557648832,0.37678975131876413
21162,STANDARD,MD,Baltimore County,3964.0,2.7749747729566097,0.22704339051463168
21163,STANDARD,MD,Howard County,7032.0,1.3225255972696246,0.6541524459613197
21201,STANDARD,MD,Baltimore city,16028.0,4.35487896181682,0.8297978537559271
21202,STANDARD,MD,Baltimore city,21814.0,4.946364719904649,0.7059686439900981
21204,STANDARD,MD,Baltimore County,20271.0,2.180454836959203,0.41438508213704306
21205,STANDARD,MD,Baltimore city,15112.0,10.541291688724193,1.8528321863419799
21206,STANDARD,MD,Baltimore city,50744.0,5.202585527352988,0.7981239161280151
21207,STANDARD,MD,Baltimore County,48585.0,5.1785530513532985,0.8130081300813008
21208,STANDARD,MD,Baltimore County,34307.0,3.121811875127525,0.273996560468709
21209,STANDARD,MD,Baltimore County,28230.0,2.639036486007793,0.8926673751328374
21210,STANDARD,MD,Baltimore city,15186.0,1.705518240484657,0.05926511260371395
21211,STANDARD,MD,Baltimore city,17418.0,4.432196578252382,1.0563784590653347
21212,STANDARD,MD,Baltimore city,34250.0,5.048175182481752,0.4116788321167883
21213,STANDARD,MD,Baltimore city,29532.0,8.05566842746851,0.8973317079777868
21214,STANDARD,MD,Baltimore city,20823.0,5.978965566921193,0.936464486385247
21215,STANDARD,MD,Baltimore city,63434.0,7.942113062395561,0.9900053599016301
21216,STANDARD,MD,Baltimore city,27048.0,6.3146997929606625,0.7505175983436853
21217,STANDARD,MD,Baltimore city,39511.0,7.926906431120448,1.0933664042924756
21218,STANDARD,MD,Baltimore city,48230.0,6.755131660792038,0.8811942774206926
21219,STANDARD,MD,Baltimore County,8990.0,3.092324805339266,0.8898776418242491
21220,STANDARD,MD,Baltimore County,40021.0,5.042352764798481,0.622173358986532
21221,STANDARD,MD,Baltimore County,40912.0,5.357841220179898,0.6868400469299961
21222,STANDARD,MD,Baltimore County,54946.0,5.496305463546027,1.16295999708805
21223,STANDARD,MD,Baltimore city,24904.0,8.777706392547381,1.3893350465788628
21224,STANDARD,MD,Baltimore city,49714.0,4.15577101017822,1.3537434123184615
21225,STANDARD,MD,Baltimore city,33388.0,6.840781118964897,1.048280819456092
21226,STANDARD,MD,Anne Arundel County,7824.0,5.572597137014315,0.217280163599182
21227,STANDARD,MD,Baltimore County,34908.0,3.936060501890684,1.0828463389480922
21228,STANDARD,MD,Baltimore County,49577.0,3.90705367408274,0.3166791052302479
21229,STANDARD,MD,Baltimore city,46986.0,7.457540543991827,1.023709189971481
21230,STANDARD,MD,Baltimore city,33829.0,5.947559785982441,0.3931538029501315
21231,STANDARD,MD,Baltimore city,17047.0,5.94826069103068,0.7801959289024462
21234,STANDARD,MD,Baltimore County,69764.0,3.7282839286738145,0.8414081761366894
21236,STANDARD,MD,Baltimore County,37843.0,3.342758237983247,0.5232143329017256
21237,STANDARD,MD,Baltimore County,30617.0,4.197014730378548,0.8459352647222131
21239,STANDARD,MD,Baltimore city,31849.0,6.672109014411755,0.42073534490878833
21240,STANDARD,MD,Anne Arundel County,0.0,,
21244,STANDARD,MD,Baltimore County,36565.0,5.0348694106385885,0.3582661014631478
21250,UNIQUE,MD,Baltimore County,2782.0,2.5521207764198417,0.0
21251,UNIQUE,MD,Baltimore city,867.0,2.6528258362168398,0.0
21252,UNIQUE,MD,Baltimore County,2766.0,3.940708604483008,0.0
21286,STANDARD,MD,Baltimore County,20449.0,2.5526920631815737,0.4743508240011737
21401,STANDARD,MD,Anne Arundel County,37407.0,2.8470607105621943,0.2673296441842436
21402,STANDARD,MD,Anne Arundel County,6103.0,0.2949369162706865,0.0
21403,STANDARD,MD,Anne Arundel County,30521.0,2.4114544084400906,0.45214770158251694
21405,STANDARD,MD,Anne Arundel County,528.0,0.3787878787878788,0.0
21409,STANDARD,MD,Anne Arundel County,20288.0,2.1589116719242902,0.08379337539432177
21502,STANDARD,MD,Allegany County,43614.0,4.1638006144815884,0.6419956894575136
21520,STANDARD,MD,Garrett County,2241.0,4.149933065595716,0.13386880856760375
21521,STANDARD,MD,Allegany County,1301.0,3.458877786318217,0.7686395080707148
21522,STANDARD,MD,Garrett County,103.0,0.0,0.0
21523,STANDARD,MD,Garrett County,235.0,5.957446808510638,2.978723404255319
21524,PO BOX,MD,Allegany County,536.0,4.664179104477612,0.0
21529,PO BOX,MD,Allegany County,481.0,1.6632016632016633,1.4553014553014554
21530,STANDARD,MD,Allegany County,1808.0,6.581858407079646,0.4424778761061947
21531,STANDARD,MD,Garrett County,2311.0,3.7646040675032455,0.12981393336218086
21532,STANDARD,MD,Allegany County,15749.0,4.965394628230364,0.25398437996063244
21536,STANDARD,MD,Garrett County,3967.0,2.8485001260398284,0.8570708343836653
21538,STANDARD,MD,Garrett County,532.0,8.082706766917294,0.18796992481203006
21539,STANDARD,MD,Allegany County,2418.0,6.823821339950372,0.1654259718775848
21540,STANDARD,MD,Allegany County,97.0,3.0927835051546393,1.0309278350515463
21541,STANDARD,MD,Garrett County,1240.0,0.4032258064516129,0.0
21542,PO BOX,MD,Allegany County,673.0,7.578008915304606,0.0
21543,PO BOX,MD,Allegany County,120.0,0.0,0.0
21545,STANDARD,MD,Allegany County,2037.0,5.694648993618066,0.4418262150220913
21550,STANDARD,MD,Garrett County,14384.0,3.135428253615128,0.514460511679644
21555,STANDARD,MD,Allegany County,1564.0,8.312020460358056,0.7033248081841432
21557,STANDARD,MD,Allegany County,1795.0,4.066852367688022,0.0
21561,STANDARD,MD,Garrett County,2576.0,2.018633540372671,0.3105590062111801
21562,STANDARD,MD,Allegany County,3141.0,4.075135307226998,0.2546959567016874
21601,STANDARD,MD,Talbot County,23920.0,2.968227424749164,1.0576923076923077
21607,STANDARD,MD,Queen Anne's County,782.0,3.1969309462915603,0.0
21610,STANDARD,MD,Kent County,326.0,5.521472392638037,0.0
21612,STANDARD,MD,Talbot County,400.0,2.75,2.5
21613,STANDARD,MD,Dorchester County,17604.0,5.407861849579641,0.5964553510565781
21617,STANDARD,MD,Queen Anne's County,10274.0,1.6351956394782947,0.6813315164492895
21619,STANDARD,MD,Queen Anne's County,6036.0,5.1027170311464545,0.3810470510271703
21620,STANDARD,MD,Kent County,12860.0,3.032659409020218,0.6220839813374806
21622,STANDARD,MD,Dorchester County,635.0,4.566929133858268,0.0
21623,STANDARD,MD,Queen Anne's County,2212.0,2.2151898734177213,0.3616636528028933
21624,PO BOX,MD,Talbot County,183.0,0.0,0.0
