1 Mile,1/2 Mile,10 Miles,20 Miles,Children.1 Mile,Children.1/2 Mile,Children.10 Miles,Children.20 Miles,County,Low Access Only.1 and 20 Miles,Low Access Only.1/2 and 10 Miles,Low Income People.1 Mile,Low Income People.1/2 Mile,Low Income People.10 Miles,Low Income People.20 Miles,Low Income and Low Access.1 and 20 Miles,Low Income and Low Access.1/2 and 10 Miles,People.1 Mile,People.1/2 Mile,People.10 Miles,People.20 Miles,Population,Residing in Group Quarters,Rural Housing Percentage,Seniors.1 Mile,Seniors.1/2 Mile,Seniors.10 Miles,Seniors.20 Miles,State,Total Housing Units,Urban Housing Percentage
479.6026633,594.9466009,77.91804794,0.114866666,4208.585562,4612.003187,843.3150105,1.764416906,Jackson,0.2,0.8,6994.954291,7770.618164,1315.941572,3.54526768,0.2,0.6,18535.18265,20374.2901,3607.583126,7.327559065,20449,1333,0.8,2925.031541,3291.824714,610.4991574,0.302004221,WI,7843,0.2
612.3052615,730.2847062,48.06850597,0,5195.254991,5859.786704,495.2946021,0,Jackson,0.333333333,0.5,7977.924222,9136.3621,786.7415445,0,0.166666667,0.333333333,22774.78204,25763.18256,2262.638638,0,29211,180,0.666666667,3636.511194,4262.773581,355.8665068,0,WV,11931,0.333333333
580.3273838,785.9374234,0,0,9181.277797,12163.72507,0,0,James City,0.636363636,0.818181818,6950.722598,9507.99643,0,0,0.090909091,0.181818182,42233.16772,56163.07649,0,0,67009,1100,0.181818182,8850.622252,12004.45787,0,0,VA,26860,0.818181818
206.6936606,265.2065878,12.13818739,0,2727.946619,3000.167912,243.2497658,0,Jasper,0,0.333333333,4469.437731,5011.826279,409.7636331,0,0,0.333333333,11125.85089,12305.81647,916.4318922,0,13900,94,1,1364.930678,1567.475648,105.78703,0,GA,5044,0
196.7821239,498.111213,49.20174944,0,4766.774029,6863.965408,1111.68089,0,Jasper,0.222222222,0.777777778,5331.982285,8220.523858,1049.698678,0,0,0.111111111,20792.41515,29419.02726,4611.256866,0,36842,1648,0.555555556,3074.384221,4521.249669,782.6562703,0,IA,14806,0.444444444
78.73388428,124.2718366,11.81495113,0,1660.739416,2042.340934,245.7018609,0,Jasper,0.333333333,0.333333333,1971.278145,2661.487426,242.3506399,0,0.333333333,0.333333333,7228.290138,8871.840481,973.6601393,0,9698,54,0.666666667,1211.334049,1535.876705,171.8322259,0,IL,3940,0.333333333
237.6536304,372.1732587,0.046182972,0,5403.847053,6984.495424,0,0,Jasper,0.25,0.25,4316.202469,6327.865409,0.301358297,0,0,0,20857.67379,26948.24631,1.488476932,0,33478,926,0.75,2674.649598,3703.323801,0.500893179,0,IN,12232,0.25
763.8116647,2001.977402,6.469975437,0,15178.72387,23046.6478,483.8340699,0,Jasper,0.5,0.772727273,20507.29176,36466.05446,827.0278695,0,0.272727273,0.454545455,58267.78964,89160.85647,1911.970628,0,117404,2478,0.272727273,7762.636532,12228.64724,280.1136043,0,MO,45639,0.727272727
673.5362656,735.0857276,89.72552649,0,3668.257626,3994.931386,458.8637578,0,Jasper,0,0.25,7231.992522,7920.383643,944.554979,0,0,0.25,15192.96109,16410.65257,2222.411353,0,17062,87,1,2414.729992,2593.879107,421.9356711,0,MS,6798,0
453.9682429,518.2348287,101.9228717,0,4729.543787,5595.757514,467.6309239,0,Jasper,0,0.2,8447.248311,10300.21258,950.8787858,0,0,0,18340.63979,22483.91978,2009.309247,0,24777,1488,1,2130.352283,2528.377369,297.4382371,0,SC,8517,0
601.3616763,809.5401024,39.4034186,0.00697135,6699.959041,7936.533502,713.0012294,0.776608328,Jasper,0.125,0.375,10988.53874,13595.83787,1313.671244,0.839514132,0.125,0.375,27944.54108,32637.18559,3690.912831,2.174503282,35710,941,0.75,4765.902792,5526.748725,839.1099363,0.465964991,TX,13770,0.25
245.1122223,308.9152971,6.840659426,0,4510.816788,5170.155052,68.46417717,0,Jay,0.428571429,0.428571429,5483.731325,6643.568749,92.92046458,0,0.428571429,0.428571429,16416.78597,19240.61476,344.6372887,0,21253,243,0.571428571,2388.466404,2889.547147,47.21771693,0,IN,8133,0.428571429
161.537337,262.4635478,3.105162357,0,3087.539483,3849.59608,277.3062928,0,Jeff Davis,0.333333333,0.666666667,5705.980722,7192.618171,428.9255995,0,0.333333333,0.333333333,11163.11698,13701.96942,1210.07437,0,15068,111,0.666666667,1331.629234,1664.496631,185.4775115,0,GA,5689,0.333333333
9.904622947,17.62573386,3.230929815,1.10348942,277.0559617,421.6519987,101.874603,44.49500482,Jeff Davis,0,1,577.6861335,815.4550584,256.3600797,97.93386435,0,0,1551.464544,2122.531937,708.3803679,270.613223,2342,88,1,393.3454201,489.6630904,191.3024122,59.44825589,TX,1034,0
410.9978525,632.817835,20.34931238,0,4747.179968,6723.975149,158.4872594,0,Jefferson Davis,0.285714286,0.571428571,5552.870739,8758.893194,286.3592381,0,0.142857143,0.285714286,17446.77691,24928.56346,627.5927225,0,31594,567,0.428571429,2204.798357,3458.490891,75.54614823,0,LA,11771,0.571428571
242.2533981,281.0026183,9.606568183,0,2581.405092,2751.437218,60.88009196,0,Jefferson Davis,0,0,5615.948795,5993.089362,183.5682913,0,0,0,10812.14552,11496.64682,284.5230765,0,12487,116,1,1714.428172,1836.360565,52.38127176,0,MS,4977,0
7538.35568,15583.21106,22.93884403,0,72430.29154,126898.4218,543.4168921,0,Jefferson,0.582822086,0.858895706,96088.68428,179143.2647,1017.816037,0,0.257668712,0.411042945,303599.2953,534253.9947,3816.409831,0,658466,15774,0.116564417,39811.13538,69820.7446,408.2502177,0,AL,263568,0.883435583
576.6728509,1734.504978,57.77446024,0,7018.678989,13858.88475,504.8087325,0,Jefferson,0.125,0.708333333,12690.5478,25977.72924,1139.65026,0,0.041666667,0.541666667,36879.51717,61593.63669,2308.888405,0,77435,5530,0.333333333,5514.207677,8595.912456,386.262459,0,AR,28873,0.666666667
1905.575563,5863.482196,0,0,40154.73995,90271.37818,40.88394586,0.457222102,Jefferson,0.449275362,0.855072464,26783.91575,73778.67395,31.48050981,1.314510111,0.101449275,0.195652174,172497.6412,397002.3107,243.0039097,9.836161838,534543,7427,0.101449275,19009.12146,48566.94519,47.50309829,0.114305525,CO,218160,0.898550725
405.1986237,463.1332396,107.1102073,0.001097309,2105.58689,2391.546063,463.2447674,0.004849399,Jefferson,0,0.333333333,5142.47738,5820.072657,1260.323307,0.009820987,0,0.333333333,11980.62239,13268.46576,2399.816935,0.019397594,14761,1339,1,1902.317641,2173.708134,393.5720458,0,FL,5646,0
284.5392939,491.964901,0.55914247,0,2353.862258,3314.585315,31.62085519,0,Jefferson,0,0,4225.70326,6248.790355,52.49734696,0,0,0,9756.76124,13251.94133,125.9953525,0,16930,527,1,1363.791574,1833.460933,17.71239774,0,GA,6241,0
100.3396971,307.1296167,20.74964176,0,1624.373617,2604.90803,370.8765175,0,Jefferson,0.5,0.75,2085.239128,4050.197934,440.3043382,0,0.25,0.25,8918.764505,14331.96786,1487.183192,0,16843,1731,0.5,1331.037073,2207.277011,216.7178845,0,IA,6846,0.5
176.4306003,199.2305046,12.4710052,0,7784.281575,8665.632944,770.8074125,0,Jefferson,0.25,0.5,7325.376037,8269.188347,955.0673527,0,0,0,21752.82725,24189.82073,2145.806564,0,26140,111,0.75,2042.595024,2262.879391,219.849961,0,ID,8146,0.25
666.6278783,1008.910729,54.3549441,0,5907.302681,7623.611914,698.056485,0,Jefferson,0.454545455,0.727272727,9220.120389,12572.56054,1205.598962,0,0.272727273,0.454545455,27742.21226,34787.75164,3695.162097,0,38827,2203,0.454545455,4217.623754,5422.304487,513.1609159,0,IL,15365,0.545454545
377.9581967,607.0180241,6.775878619,0,4759.607511,6151.742187,107.518518,0,Jefferson,0.142857143,0.428571429,6809.463647,8988.663262,149.3982584,0,0,0.285714286,20408.21035,27116.69132,427.1000138,0,32428,1905,0.571428571,2903.303262,3863.328651,62.78748782,0,IN,12635,0.428571429
219.4128644,234.2417043,47.7439212,0,3950.500393,4232.695386,751.4868966,0,Jefferson,0,0.25,3280.280814,3502.735897,783.7451975,0,0,0,16139.25389,17203.21013,2889.499773,0,19126,235,1,2474.404199,2611.014852,524.7554689,0,KS,7366,0
3230.690539,15257.88776,0,0,40408.97983,113590.089,0,0,Jefferson,0.356020942,0.884816754,38094.28151,144339.5985,0,0,0.083769634,0.314136126,162876.8865,481554.2942,0,0,741096,14153,0.015706806,20766.76197,63706.60812,0,0,KY,309175,0.984293194
1518.806415,6953.178555,0,0,16173.34886,60123.04329,0,0,Jefferson,0.220472441,0.787401575,22245.44679,88418.67395,0,0,0.070866142,0.307086614,61178.16652,261480.635,0,0,432552,3311,0.031496063,6030.538295,33533.65855,0,0,LA,169647,0.968503937
1673.650296,2661.98438,14.05866031,0,34817.47692,48884.22953,127.0523354,0,Jefferson,0.523809524,0.595238095,33260.86321,47279.73098,130.1923216,0,0.119047619,0.119047619,137102.0183,193687.9902,448.8017058,0,218733,1983,0.404761905,14462.31642,21262.64045,35.90768594,0,MO,81700,0.595238095
205.4505298,264.0602303,28.04776122,0,1397.615131,1604.204192,163.1410305,0,Jefferson,0,0.5,3320.322372,4129.131171,318.1898064,0,0,0.5,5705.469919,6796.357866,772.3884041,0,7726,393,1,781.9131769,875.141237,132.2845288,0,MS,2929,0
100.6102163,125.6222111,48.70801343,32.23201162,2380.914376,2541.032758,744.0219703,424.4679779,Jefferson,0.333333333,0.333333333,2856.24269,3166.764676,1430.551428,974.0559385,0.333333333,0.333333333,10225.76853,10960.0606,3470.228619,1989.215931,11406,230,1,1387.268907,1517.708579,475.3233653,240.9466567,MT,4512,0
13.75596675,49.80425389,4.728814596,0,717.631667,1002.565798,386.1212361,0,Jefferson,0,0.666666667,828.4932391,1269.015353,411.127731,0,0,0,3522.958678,4754.267634,1796.172051,0,7547,105,0.333333333,707.2348131,947.6976115,344.9761468,0,NE,3348,0.666666667
1271.117387,2745.895709,24.40469118,0,17189.00332,24803.03152,610.8682172,0,Jefferson,0.153846154,0.423076923,21573.10171,33023.39537,843.7983309,0,0.115384615,0.269230769,68823.73959,96892.8486,2287.393505,0,116229,6170,0.615384615,7569.439997,10537.53959,289.3924367,0,NY,43451,0.384615385
1112.002094,2037.208035,55.89067218,0,8201.219744,11442.04348,540.8251766,0,Jefferson,0.260869565,0.608695652,14606.97231,22098.95427,981.2829207,0,0.130434783,0.304347826,39913.14679,57008.08669,2385.270604,0,69709,2212,0.391304348,7151.099467,10343.17408,380.7226173,0,OH,29109,0.608695652
116.8497031,137.1832307,23.17204295,0,1080.635844,1269.466378,372.5111607,0,Jefferson,0,0.333333333,2242.743716,2649.995398,726.7203672,0,0,0.333333333,4545.283545,5283.453983,1506.00174,0,6472,144,1,913.1030547,1072.601355,296.9187544,0,OK,2634,0
63.11738771,88.46455075,6.811969088,0.748105561,3414.602905,4246.65564,953.6449034,4.069765085,Jefferson,0.166666667,0.666666667,6712.858151,7935.085635,1948.558891,17.23323167,0,0.5,14938.39259,17720.55966,3536.83019,50.29263629,21720,853,0.666666667,2586.317998,2929.818508,480.3932384,14.49111178,OR,7790,0.333333333
579.548356,796.3492596,8.150060082,0,6427.562372,7821.873449,54.44280117,0,Jefferson,0.076923077,0.538461538,10549.58602,13072.28909,104.3089495,0,0,0.384615385,29095.02107,35571.45005,365.527509,0,45200,774,0.461538462,5124.007237,6288.565137,74.49320083,0,PA,18561,0.538461538
624.9448075,756.0017425,0,0,9093.277782,10454.70516,0,0,Jefferson,0.222222222,0.222222222,15985.97478,18849.28549,0,0,0.111111111,0.111111111,41255.25242,47322.38346,0,0,51407,1594,0.777777778,6881.894618,7827.743122,0,0,TN,19864,0.222222222
2842.579361,6031.187039,44.04982744,0,22340.98715,47238.23972,786.6213598,0,Jefferson,0.527777778,0.875,33948.50729,76316.26963,660.5154776,0,0.263888889,0.430555556,100688.5629,200736.6089,3315.956215,0,252273,15983,0.125,11812.93234,25555.26343,422.0883304,0,TX,93441,0.875
260.0158868,422.8704408,29.88197355,8.269716343,2949.315776,3841.643987,397.4724985,69.0238216,Jefferson,0.428571429,0.571428571,6636.217363,8576.840041,974.9441162,283.5011785,0.285714286,0.285714286,21170.86109,26165.81358,2334.363384,581.9294542,29872,631,0.714285714,5800.099331,6912.457878,322.7772609,34.22431436,WA,14049,0.285714286
469.4156205,978.5118539,0,0,9434.947212,15433.37244,0,0,Jefferson,0.35,0.45,7750.236742,14325.04076,0,0,0,0.05,41630.26367,65355.5646,0,0,83686,3678,0.55,5536.761325,8567.768738,0,0,WI,32117,0.45
468.3693163,581.8855473,0,0,9735.410484,11171.31027,0,0,Jefferson,0.333333333,0.4,8445.251418,10105.95703,0,0,0.2,0.266666667,39113.67127,45246.48477,0,0,53498,1391,0.533333333,4434.295139,5251.832167,0,0,WV,19931,0.466666667
103.2262252,130.2199353,6.763186755,0,1530.451135,2050.008205,163.2925333,0,Jenkins,0,0.5,3213.212494,4344.501446,382.6915534,0,0,0.5,5824.611497,7620.50653,704.6151601,0,8340,84,1,811.6279004,1114.14636,114.5619274,0,GA,3192,0
154.8430866,224.6039569,5.415718637,0,5732.015058,6937.230864,163.0077468,0,Jennings,0.166666667,0.333333333,7467.199248,9271.129725,271.6490565,0,0.166666667,0.166666667,21618.56863,25901.62234,671.8505226,0,28525,298,0.666666667,2607.585115,3111.646694,90.51577541,0,IN,10680,0.333333333
51.02272713,51.02272713,51.02272713,46.20675963,434.9999971,434.9999971,434.9999971,348.2021776,Jerauld,1,1,875.1040555,875.1040555,875.1040555,739.1196893,1,1,2071.000001,2071.000001,2071.000001,1681.728461,2071,176,1,519.0000039,519.0000039,519.0000039,448.1695986,SD,870,0
157.4863594,258.2915721,26.56759473,0,4806.818655,5871.474815,645.3165684,0,Jerome,0.2,0.6,6259.139661,8076.092055,900.0095996,0,0,0.2,15646.00828,19220.08587,2048.589686,0,22374,106,0.6,1818.544082,2240.000766,230.7544203,0,ID,7540,0.4
71.67003265,157.3763828,5.09641362,0,3635.070071,4697.840854,200.9198072,0,Jersey,0.166666667,0.333333333,3656.662373,4973.532617,281.5896218,0,0,0,16077.85593,20394.47256,1029.68999,0,22985,848,0.833333333,2320.183077,3054.742628,177.1851957,0,IL,8828,0.166666667
190.5825936,419.8116526,0,0,4845.941971,9183.934883,0,0,Jessamine,0.444444444,0.666666667,5530.654993,11024.84736,0,0,0.111111111,0.333333333,19128.60775,34400.37103,0,0,48586,1779,0.333333333,2572.297931,4080.750112,0,0,KY,17642,0.666666667
59.81061627,63.01843187,23.02695213,0.0780649,403.1203909,436.032691,157.279208,0,Jewell,0,0.5,844.2250703,896.5093539,330.017035,0.886008325,0,0.5,2168.468014,2339.47685,835.8951486,2.074556071,3077,27,1,603.5961389,662.369141,239.8821549,0,KS,1450,0
31.72944006,91.53911946,10.5105103,6.553686309,185.3216817,758.849394,12.02344633,5.999999914,Jim Hogg,0,0.5,287.653322,1166.139308,43.04202886,24.34578775,0,0,715.2153953,2693.28198,111.3203675,62.7550823,5300,16,0.5,85.3529354,401.6313069,15.4995125,8.051586502,TX,1902,0.5
514.0257556,934.9722499,46.14907412,0,6349.700577,9685.270459,321.3894793,0,Jim Wells,0.714285714,0.714285714,10466.11763,15598.26976,694.8597094,0,0.571428571,0.571428571,21915.38043,33359.68572,1239.05553,0,40838,357,0.285714286,2694.034296,4193.025696,216.9548207,0,TX,13961,0.714285714
301.8189907,436.6211824,62.30337677,0,3440.682671,4232.712706,436.2141862,0,Jo Daviess,0.166666667,0.5,3799.391614,4890.792049,508.6197479,0,0,0,16436.25178,20368.56131,2026.476168,0,22678,167,0.833333333,3396.110638,4199.563233,452.1605146,0,IL,9753,0.166666667
290.5187062,392.8131671,13.01828735,0.247649654,4823.710772,5705.074948,407.6093362,4.602224108,Johnson,0.5,0.833333333,9218.298109,11282.74403,869.093696,14.67642167,0.333333333,0.5,19374.2435,23000.15971,1956.639221,33.08128564,25540,558,0.5,2892.286646,3410.512975,367.6453759,6.965424211,AR,9812,0.5
198.2447135,234.2723139,73.75399359,0,1618.269918,1843.840026,508.2583615,0,Johnson,0,0.333333333,3479.392394,4112.359993,758.0004418,0,0,0,8109.92731,9029.349601,2189.200496,0,9980,1737,1,1061.651839,1232.739652,393.8457201,0,GA,3347,0
773.5147542,1637.250225,29.08108194,0,13873.02609,21356.56729,477.7933629,0,Johnson,0.291666667,0.666666667,11418.6668,23034.74009,440.3270326,0,0.166666667,0.333333333,54402.45126,94291.17553,1927.943508,0,130882,7857,0.25,5703.869051,9236.084644,291.3124226,0,IA,52715,0.75
89.31341915,112.6788778,17.6344831,0,1828.67233,2025.484098,202.2014418,0,Johnson,0,0.25,4230.688187,4566.456943,413.5614603,0,0,0.25,9970.603451,10886.72221,916.2216874,0,12582,1553,1,1598.005073,1815.593349,165.6583962,0,IL,4584,0
785.6590384,1484.258099,0,0,18963.79327,30820.17692,0,0,Johnson,0.545454545,0.727272727,13817.5287,23804.64425,0,0,0.227272727,0.227272727,73228.94333,117456.9372,0,0,139654,2332,0.272727273,8847.968193,14512.13707,0,0,IN,52242,0.727272727
1227.922285,4576.35323,0,0,50444.37133,115634.5996,0,0,Johnson,0.446153846,0.915384615,21263.54911,61152.00607,0,0,0.046153846,0.123076923,174309.1018,428710.6393,0,0,544179,5166,0.069230769,15580.47968,44392.21908,0,0,KS,212882,0.930769231
559.564814,658.2655011,8.747816542,0,4450.081755,4900.699408,212.9026204,0,Johnson,0,0.166666667,9561.802961,10652.52901,315.6258432,0,0,0.166666667,18965.63358,21324.49257,878.5264645,0,23356,528,1,2501.443489,2826.792102,130.5321857,0,KY,9362,0
311.3814052,664.4980835,16.18543397,0,7897.767729,10915.89831,537.5997842,0,Johnson,0.333333333,0.777777778,10915.93908,18069.01331,662.4882449,0,0.111111111,0.333333333,31402.76758,46871.49568,2209.380702,0,52595,3671,0.444444444,3776.03966,5037.369593,323.9857336,0,MO,19311,0.555555556
56.03147015,82.40871305,15.47093344,0,623.3080707,811.5006071,334.9202368,0,Johnson,0,0.5,977.8196377,1364.879374,327.3116913,0,0,0,3615.719325,4484.453886,1354.409945,0,5217,955,1,581.4350018,801.6301647,246.8714443,0,NE,1847,0
223.0579982,280.6632703,10.11054848,0,2765.981446,3058.914797,256.7932231,0,Johnson,0,0.4,7772.537487,8673.08,694.8971721,0,0,0.4,15162.39985,16819.53327,1469.677888,0,18244,1827,1,2524.479336,2963.867886,245.4888804,0,TN,7195,0
747.9773836,1133.402442,0,0,26230.06547,35289.46855,58.11148394,0,Johnson,0.357142857,0.428571429,28634.12278,38002.16994,57.01931354,0,0.142857143,0.142857143,99345.16594,130822.007,234.7106931,0,150934,2644,0.571428571,11244.78019,14940.98308,35.88351815,0,TX,52193,0.428571429
51.14698993,81.27332853,3.377240282,2.18480339,959.4937378,1453.354825,321.2653087,198.516838,Johnson,1,1,1040.248596,1778.291214,344.4729691,217.5596745,0,0,4372.207461,6496.103794,1485.869778,938.4345794,8569,71,0.5,744.2575047,1146.602542,247.1354536,167.1513698,WY,3782,0.5
1118.841508,1668.038668,0,0,35592.94339,42001.8129,0,0,Johnston,0.16,0.24,40037.0795,48753.28759,0,0,0.08,0.16,125483.9384,148944.5646,0,0,168878,1771,0.76,11342.22524,14159.71167,0,0,NC,61909,0.24
154.0190087,189.4336442,46.06445544,0,2010.543548,2327.261262,851.0486479,0,Johnston,0,0.666666667,3404.86624,4314.988122,1535.892588,0,0,0.333333333,8167.864571,9661.72275,3501.124096,0,10957,292,1,1391.237381,1657.736161,606.7213054,0,OK,4312,0
276.7267148,336.1162182,6.323688128,0,5847.100903,7021.687422,67.68972282,0,Jones,0.333333333,0.333333333,8035.781794,9543.073835,158.4250653,0,0,0,22389.8327,26768.70724,318.9612889,0,28669,321,0.666666667,2630.673974,3241.507367,43.06575531,0,GA,10586,0.333333333
144.5149559,240.852201,61.6885451,0,2671.359832,3348.411827,510.8526336,0,Jones,0,0.6,3117.278436,4302.395853,951.7989063,0,0,0.4,11198.19226,15279.02955,2399.684045,0,20638,1304,0.6,1759.415597,2417.212447,470.4342518,0,IA,8181,0.4
861.197694,1239.736524,5.299677387,0,12487.18408,15738.97773,339.5543952,0,Jones,0.285714286,0.428571429,21997.24797,28194.83275,678.7863313,0,0.214285714,0.357142857,49146.28378,61357.00155,1365.214007,0,67761,1810,0.642857143,7083.420585,8711.47001,193.1252621,0,MS,25247,0.357142857
354.2344326,375.9219667,0,0,1899.730562,1999.457684,0,0,Jones,0,0,3333.076222,3505.782506,0,0,0,0,8902.627237,9305.852022,0,0,10153,91,1,1596.775776,1664.541167,0,0,NC,4167,0
1.944798521,1.944798521,1.944798521,1.91387148,225.0000004,225.0000004,225.0000004,219.0000003,Jones,1,1,274.3636362,274.3636362,274.3636362,269.3258514,0,0,1005.999998,1005.999998,1005.999998,987.5281204,1006,0,1,206.9999983,206.9999983,206.9999983,205.8611786,SD,458,0
284.8492133,362.7273044,22.77911576,0,2313.683948,3059.68311,550.3531129,0,Jones,0.166666667,0.333333333,3248.247131,4405.495116,610.8075056,0,0.166666667,0.166666667,15119.05756,17786.08742,2366.282917,0,20202,5007,0.833333333,1895.327764,2362.988444,366.1426985,0,TX,6034,0.166666667
746.154042,1390.742265,5.103122755,0,8834.706677,12954.68593,253.498286,0,Josephine,0.3125,0.5,18241.412,25301.9362,751.5437883,0,0.125,0.3125,48181.36162,66152.064,1609.301846,0,82713,1601,0.5625,11863.46408,15448.70037,333.4956295,0,OR,34646,0.4375
46.2311322,63.99926743,5.038741103,1.301894559,2900.246539,3547.257498,576.9909975,76.57406571,Juab,0.5,1,2667.105038,3386.141849,489.4822751,76.1470213,0,0,7528.858369,9464.024776,1916.282512,258.1161645,10246,122,0.5,737.367706,969.5838028,296.058546,37.19475702,UT,3093,0.5
31.12048836,35.24779851,25.73855443,4.359056409,345.2890801,417.6509398,262.2497101,49.82601963,Judith Basin,0,1,550.1283125,699.0335268,421.7836201,56.89931922,0,0,1649.957673,2043.633062,1276.11046,187.5464901,2072,0,1,338.2055383,423.8428425,278.3519285,27.93658284,MT,924,0
348.3460802,508.2321832,10.40839818,2.427114623,4222.311087,5650.506247,19.6614038,0,Juneau,0.333333333,0.333333333,2799.14474,3859.20535,20.4805872,5.07867467,0,0,17601.92789,23354.57548,163.6827628,29.06071389,31275,887,0.666666667,1328.981415,1795.237738,14.26929847,1.910434339,AK,12187,0.333333333
300.2049199,419.6108208,58.92658388,0,4215.763529,5093.664356,826.2817172,0,Juneau,0.142857143,0.428571429,6749.879327,7834.256178,1295.989115,0,0,0.142857143,20694.06743,24262.65867,3364.575236,0,26664,1651,0.857142857,3722.556215,4273.418433,613.9420297,0,WI,10527,0.142857143
494.2875575,504.02212,24.26855309,0,5721.59775,5871.266921,270.7737139,0,Juniata,0,0.2,7497.83227,7708.688555,550.6409315,0,0,0.2,23692.07651,24368.48722,1326.619251,0,24636,292,1,3950.832165,4070.525832,223.3128868,0,PA,9476,0
2052.358348,4786.76062,0.623903582,0,28638.47528,45690.02166,14.32224032,0,Kalamazoo,0.49122807,0.771929825,33240.7997,67394.32327,22.59860542,0,0.210526316,0.368421053,118788.0689,198386.6759,75.19991696,0,250331,8455,0.192982456,14357.98778,23694.05883,10.10957225,0,MI,100610,0.807017544
0,0,0,0,0,0,0,0,Kalawao,0,0,17.02702747,17.02702747,0,0,0,0,90.00000072,90.00000072,0,0,90,3,1,26.00000043,26.00000043,0,0,HI,69,0
265.1848617,320.4652035,17.62014258,0,3063.70859,3538.143366,86.60356251,0,Kalkaska,0,0,5696.469427,6399.613735,366.7896288,0,0,0,13819.10726,15743.70908,890.3161826,0,17153,138,1,2293.253124,2620.586173,283.9855963,0,MI,6962,0
135.4880876,179.6705493,6.066060014,0,3100.378597,3425.045692,95.88326077,0,Kanabec,0,0.25,4368.69686,4929.520851,152.034211,0,0,0.25,12846.24091,14274.38834,463.8655888,0,16239,246,0.75,1904.308217,2293.704696,76.5644861,0,MN,6413,0.25
4237.784646,6247.836991,0.040122417,0,21250.89186,31605.37286,0.161522037,0,Kanawha,0.452830189,0.603773585,32407.89106,48815.66634,0.41169047,0,0.132075472,0.226415094,101814.8936,150965.3613,1.058222875,0,193063,3163,0.301886792,16017.59912,24508.41192,0.113377201,0,WV,84201,0.698113208
512.7500339,883.9082807,29.96774914,0,6868.862557,8901.83163,623.5034636,0,Kandiyohi,0.333333333,0.666666667,7472.737656,10675.62024,647.2266688,0,0.166666667,0.333333333,28808.90841,36590.8331,2962.078817,0,42239,1058,0.5,4338.474659,5562.779229,509.0340958,0,MN,16732,0.5
1658.258718,4999.014668,0,0,46681.69308,106891.4492,0,0,Kane,0.475609756,0.926829268,24998.50868,80852.71086,0,0,0.097560976,0.390243902,169150.7298,372241.0411,0,0,515269,6787,0.073170732,17814.20014,36571.06437,0,0,IL,170479,0.926829268
40.42546935,60.00434155,24.31746897,16.39300663,1102.155591,1516.730196,553.3764334,184.6151735,Kane,1,1,1515.205964,1894.169296,897.3934567,260.2871454,1,1,4687.212653,6208.341282,2275.606122,777.1941375,7125,100,0.5,935.4086735,1212.689073,400.5612315,144.858062,UT,2900,0.5
1130.217861,2132.827919,23.38136738,0,12588.42655,22525.22889,647.5930026,0,Kankakee,0.275862069,0.655172414,13857.19383,26563.87351,513.9414494,0,0.103448276,0.24137931,49052.01839,86848.69648,2462.537451,0,113449,5107,0.413793103,6794.638451,11665.18604,350.7476441,0,IL,41511,0.586206897
91.19316001,145.297313,32.17310452,0,1404.25332,2120.198733,347.5245306,0,Karnes,0.25,0.75,3557.828945,4770.079784,573.9839067,0,0,0.25,8882.194532,11881.03522,1519.754995,0,14824,3336,0.75,1144.400249,1592.217037,277.7603725,0,TX,4463,0.25
501.3882226,765.7931992,0.865948567,0,9333.281614,12592.83732,59.59156278,57.99999979,Kauai,0.375,0.4375,9284.709883,13025.07039,1.600782815,0,0,0,40350.61642,54834.83083,192.3225734,170.0000025,67091,1161,0.625,5718.426204,7843.584299,15.54030929,10.00000049,HI,23240,0.375
855.8047416,1127.689118,4.112875909,0,23398.78689,27868.69975,151.0073378,0,Kaufman,0.277777778,0.277777778,22690.83179,27358.03405,147.9012243,0,0.222222222,0.222222222,82669.30705,97107.11071,668.0401103,0,103350,1336,0.722222222,8608.372526,9874.27186,104.8871295,0,TX,34964,0.277777778
397.3521987,829.8753722,15.92532004,0,5057.535882,9454.484143,141.79966,0,Kay,0.545454545,0.909090909,7733.308003,15776.96339,154.6854118,0,0.272727273,0.363636364,20606.53832,37436.42357,727.8948956,0,46562,1273,0.181818182,3730.117831,6218.059126,181.9003255,0,OK,18577,0.818181818
42.98739222,56.02424314,12.16302861,0,895.7543057,1114.588541,184.7670777,0,Kearney,0,1,930.6723661,1174.401963,190.2566474,0,0,0,3547.771496,4554.031857,735.4193424,0,6489,84,0.5,540.8986268,771.9487525,129.4766216,0,NE,2681,0.5
42.10398807,58.1105959,9.706036002,0.756512722,481.5927642,837.0179484,100.3061729,6.014219066,Kearny,0,0,510.2784964,1049.822683,106.8140496,7.363092905,0,0,1635.897506,2859.091553,350.2137269,24.14154487,3977,81,1,197.2152621,384.7251995,43.86931069,2.999999957,KS,1400,0
32.48182207,50.32401617,10.12525849,0.335094182,795.771385,1231.798573,337.299588,0.260198063,Keith,0.333333333,0.666666667,1201.025381,1795.762431,516.2199831,9.567655511,0,0,4120.844151,6131.216241,1756.803376,23.71000988,8368,55,0.333333333,947.8543995,1371.372618,365.2401722,10.63385183,NE,3753,0.666666667
506.3726671,569.0645237,264.3742109,0,2128.747182,2303.385276,925.7374829,0,Kemper,0,1,4856.673322,5511.351198,2080.08557,0,0,1,9106.476553,10044.4542,3848.359145,0,10456,708,1,1469.480626,1600.080566,558.9337312,0,MS,3920,0
